,Customer,Spare/Rental/New Build,Part Number,Description,Sell Price,Contract,Item,Currency,Project/Section,Alternative Part Number,Valve
936,ConocoPhillips,Spare,H130151-21,"RING,BONNET SEAL,H130151-21,VETCO GRAY",231.07,MSA UK-318155,122.0,GBP,10.0 Materials - Production Spares,,
937,ConocoPhillips,Spare,A133171-3,"RETAINER,PACKING,A133171-3,VETCO GRAY",292.54,MSA UK-318155,123.0,GBP,10.0 Materials - Production Spares,,
938,ConocoPhillips,Spare,195000-233,"RING,O,195000-233,VETCO GRAY",1.32,MSA UK-318155,124.0,GBP,10.0 Materials - Production Spares,,
939,ConocoPhillips,Spare,H133469-1,"4 1/16"" DUAL. GATE (SPLIT) FOR HMV & PWV",1767.08,MSA UK-318155,125.0,GBP,10.0 Materials - Production Spares,,
940,ConocoPhillips,Spare,H133620-8,"VALVE PART,GATE,MANUAL, 2-1/16 5000 PSI MSP, MODEL VG-300S,SPLIT,105K 630SS NACE,CARBIDE COATED ,ARR F/LOW PRESSURE GAS TEST,W/IMPACTS @ -75 DEG F",1002.17,MSA UK-318155,126.0,GBP,10.0 Materials - Production Spares,,
941,ConocoPhillips,Spare,H130950-22,"VALVE PART,SEAT, 2-1/16 5000 PSI MSP,MODEL VG-300,105K 630SS NACE W/CARBIDE COATING,ARR F/LOW PRESSURE GAS TEST,W/IMPACTS @ -75 DEG F",334.64,MSA UK-318155,127.0,GBP,10.0 Materials - Production Spares,,
942,ConocoPhillips,Spare,H134203-10,"VALVE PART,STEM,MANUAL, 1-13/16 10000 PSI MSP & 2-1/16 5000 PSI MSP,MODEL VG-300FR, 7/8-6ACME LH MOD CENT THD,105K 630SS NACE,NITRIDED PER ""QPQ""",919.6,MSA UK-318155,128.0,GBP,10.0 Materials - Production Spares,,
943,ConocoPhillips,Spare,H130151-61,"RING-SEAL,BNT, 3.348 ID,105K 630SS NACE,MOS2 CTD",156,MSA UK-318155,129.0,GBP,10.0 Materials - Production Spares,,
944,ConocoPhillips,Spare,H133531-1,"PACKING,STEM,CT, 1.500 OD X 1.000 ID X 1.00 LG,",1166.32,MSA UK-318155,130.0,GBP,10.0 Materials - Production Spares,,
945,ConocoPhillips,Spare,H134382-3,"VALVE PART,DRIVE BUSHING,VG-300FR,7/8-6ACME LH MOD CENT THD,660SS NACE",860,MSA UK-318155,131.0,GBP,10.0 Materials - Production Spares,,
946,ConocoPhillips,Spare,H134280-1,"VALVE PART,PACKING GLAND,VG-300FRRA,F/ 7/8 STEM, 75K LOW ALLOY NACE,ARR FOR MECHANICAL BACKSEAT ",469.36,MSA UK-318155,132.0,GBP,10.0 Materials - Production Spares,,
947,ConocoPhillips,Spare,195000-214,"O-RING, AS568A-214, 0.984 (NOM 1) ID, 0.139  (NOM 1/8) CS, MATERIAL PER VGS5.1010.1.1, NITRILE (NBR) , 70 DURO A, API 6A, ISO 10423, API17D, PSL1-3 ",0.4,MSA UK-318155,133.0,GBP,10.0 Materials - Production Spares,,
948,ConocoPhillips,Spare,200095-5,"SEAL,WIPER,200095-5,VETCO GRAY",6.16,MSA UK-318155,134.0,GBP,10.0 Materials - Production Spares,,
949,ConocoPhillips,Spare,200095-11,"SEAL,WIPER,200095-11,VETCO GRAY",10.4,MSA UK-318155,135.0,GBP,10.0 Materials - Production Spares,,
950,ConocoPhillips,Spare,H130893-2,"PIN,THRUST,H130893-2,VETCO GRAY",24.8,MSA UK-318155,136.0,GBP,10.0 Materials - Production Spares,,
951,ConocoPhillips,Spare,H301101-1,"SPRING,COMP COIL, .250 OD X .048 WIRE, 1.250 LGTH,ELGILOY NACE,RC-60 MAX,ENDS CLOSED & GROUND 20 LBS LOAD @ 1.00 WORK HEIGTH ",12.8,MSA UK-318155,137.0,GBP,10.0 Materials - Production Spares,,
952,ConocoPhillips,Spare,H133530-1,"VALVE PART,SEAT SEAL ASSY, 1-13/16 10000 PSI MSP AND 2-1/16 5000 PSI MSP,VG-300,PER VGS9.12.4 ",382.64,MSA UK-318155,138.0,GBP,10.0 Materials - Production Spares,,
953,ConocoPhillips,Spare,H130894-2,"PIN,SHEAR,H130894-2,VETCO GRAY",93.83,MSA UK-318155,139.0,GBP,10.0 Materials - Production Spares,,
954,ConocoPhillips,Spare,H134361-1,"RING,EUTECTIC,H134361-1,VETCO GRAY",325.59,MSA UK-318155,140.0,GBP,10.0 Materials - Production Spares,,
955,ConocoPhillips,Spare,H134360-1,"GLAND,EUTECTIC,H134360-1,VETCO GRAY",173.3,MSA UK-318155,141.0,GBP,10.0 Materials - Production Spares,,
956,ConocoPhillips,Spare,H133930-12,"2 1/16"" INJECTION FITTING (D FITTING)",814.36,MSA UK-318155,142.0,GBP,10.0 Materials - Production Spares,,
957,ConocoPhillips,Spare,H300430-23,"SPRING,WAVE,CREST TO CREST, ",63.81,MSA UK-318155,143.0,GBP,10.0 Materials - Production Spares,,
958,ConocoPhillips,Spare,H130896-1,"BUSHING,STEM,H130896-1,VETCO GRAY",75,MSA UK-318155,144.0,GBP,10.0 Materials - Production Spares,,
959,ConocoPhillips,Spare,199595-28,"BEARING,THRUST,199595-28,VETCO GRAY",22.16,MSA UK-318155,145.0,GBP,10.0 Materials - Production Spares,,
960,ConocoPhillips,Spare,199595-33,"WASHER,THRUST,199595-33,VETCO GRAY",18,MSA UK-318155,146.0,GBP,10.0 Materials - Production Spares,,
961,ConocoPhillips,Spare,H130893-2,"PIN,THRUST,H130893-2,VETCO GRAY",24.8,MSA UK-318155,147.0,GBP,10.0 Materials - Production Spares,,
962,ConocoPhillips,Spare,A134008-6,"ACTUATOR, CH-48NS, F/5.125, 5000 PSI MWP VG-300",27121.36,MSA UK-318155,148.0,GBP,10.0 Materials - Production Spares,,
963,ConocoPhillips,Spare,A936111-1,DOUBLE BLOCK AND BLEED VALVE,5041.78,MSA UK-318155,149.0,GBP,10.0 Materials - Production Spares,,
964,ConocoPhillips,Spare,A938064-2,"PRESSURISATION LOOP, WELDMENT, A/F 4-1/16"" 5M",9850.8,MSA UK-318155,150.0,GBP,10.0 Materials - Production Spares,,
965,ConocoPhillips,Spare,A131352-1,"ACTUATOR PART, CH-48, 5-1/8, ELECTRICAL LIMIT",1751,MSA UK-318155,151.0,GBP,10.0 Materials - Production Spares,,
966,ConocoPhillips,Spare,A133153-2,"ACTUATOR PART,CH-48,SNAP RING,",136.41,MSA UK-318155,152.0,GBP,10.0 Materials - Production Spares,,
967,ConocoPhillips,Spare,A133664-3,"ACTUATOR PART,CH-48,BONNET MOUNT RING",1616,MSA UK-318155,153.0,GBP,10.0 Materials - Production Spares,,
968,ConocoPhillips,Spare,157925,"ACTUATOR PART, GRAYSAFE PART, ALIGNMENT RING,",656,MSA UK-318155,154.0,GBP,10.0 Materials - Production Spares,,
969,ConocoPhillips,Spare,A133659-1,"ACTUATOR PART, SCREW, DOG SEGMENT, .750-10UNC MOD",93.72,MSA UK-318155,155.0,GBP,10.0 Materials - Production Spares,,
970,ConocoPhillips,Spare,D130252-1,"ACTUATOR PART, FCE, ELECTRICAL LIMIT SWITCH PART,",1705.16,MSA UK-318155,156.0,GBP,10.0 Materials - Production Spares,,
971,ConocoPhillips,Spare,157933,"ACTUATOR PART,GRAYSAFE,PART,WEAR RING, 6 OD",278.95,MSA UK-318155,157.0,GBP,10.0 Materials - Production Spares,,
972,ConocoPhillips,Spare,160018,"RING-SNAP,SPIRALOX,EXT,US-600-S, 6.000 SHAFT DIA,",25.52,MSA UK-318155,158.0,GBP,10.0 Materials - Production Spares,,
973,ConocoPhillips,Spare,199537-46,"PLUG,HEX SOCKET HEAD, .750 MNPTF (DRYSEAL), ",165,MSA UK-318155,159.0,GBP,10.0 Materials - Production Spares,,
974,ConocoPhillips,Spare,195040-340,"SCREW,SET,SOCKET, .625-11 X .875 LG,UNRC-3A, ",207.81,MSA UK-318155,160.0,GBP,10.0 Materials - Production Spares,,
975,ConocoPhillips,Spare,195066-11,"PLUG,HEX SOCKET HEAD,LEVEL-SEAL, .250 MNPT, ",9.8,MSA UK-318155,161.0,GBP,10.0 Materials - Production Spares,,
976,ConocoPhillips,Spare,A160518-1,SRP LIST FOR BRITANNIA ACTUATOR A134008-6 REV L COMMODITY CODE 9.,618.7,MSA UK-318155,162.0,GBP,10.0 Materials - Production Spares,,
977,ConocoPhillips,Spare,A160518-2,SRP LIST FOR BRITANNIA ACTUATOR A134008-6 REV L COMMODITY CODE 7.,1920,MSA UK-318155,163.0,GBP,10.0 Materials - Production Spares,,
978,ConocoPhillips,Spare,A160518-3,SRP LIST FOR BRITANNIA ACTUATOR A134008-6 REV L COMMODITY CODE 8.,503.08,MSA UK-318155,164.0,GBP,10.0 Materials - Production Spares,,
979,ConocoPhillips,Spare,A160518-4,SRP LIST FOR BRITANNIA ACTUATOR A134008-6 REV L COMMODITY CODE 19.,791.91,MSA UK-318155,165.0,GBP,10.0 Materials - Production Spares,,
980,ConocoPhillips,Spare,A160518-5,SRP LIST FOR BRITANNIA ACTUATOR A134008-6 REV L COMMODITY CODE 23.,810.96,MSA UK-318155,166.0,GBP,10.0 Materials - Production Spares,,
981,ConocoPhillips,Spare,A301362-1,"SWITCH,PROXIMITY,PEPPERL & FUCHS INDUCTIVE N-TYPE PART NO. NJ5-18GM-N",348,MSA UK-318155,167.0,GBP,10.0 Materials - Production Spares,,
982,ConocoPhillips,Spare,87764-2,"NAMEPLATE, VETCO GRAY, 4 X 2-5/8, 18-8 SS,STANDARD NAMEPLATE.",20.24,MSA UK-318155,168.0,GBP,10.0 Materials - Production Spares,,
983,ConocoPhillips,Spare,A200972-1,"SEAL,POLYPAK TYPE B ASSEMBLY, C/W PIP RING,4.750 OD X 4.250 ID X .625 NOM LENGTH",320.68,MSA UK-318155,169.0,GBP,10.0 Materials - Production Spares,,
984,ConocoPhillips,Spare,A160528-1,SRP LIST FOR BRITANNIA ACTUATOR D130234-2 REV T COMMODITY CODE 7.,2560,MSA UK-318155,170.0,GBP,10.0 Materials - Production Spares,,
985,ConocoPhillips,Spare,A160528-2,SRP LIST FOR BRITANNIA ACTUATOR D130234-2 REV T COMMODITY CODE 8.,650,MSA UK-318155,171.0,GBP,10.0 Materials - Production Spares,,
986,ConocoPhillips,Spare,A160528-3,SRP LIST FOR BRITANNIA ACTUATOR D130234-2 REV T COMMODITY CODE 9.,1502,MSA UK-318155,172.0,GBP,10.0 Materials - Production Spares,,
987,ConocoPhillips,Spare,A160528-4,SRP LIST FOR BRITANNIA ACTUATOR D130234-2 REV T COMMODITY CODE 18.,482.1,MSA UK-318155,173.0,GBP,10.0 Materials - Production Spares,,
988,ConocoPhillips,Spare,A160528-5,SRP LIST FOR BRITANNIA ACTUATOR D130234-2 REV T COMMODITY CODE 23.,640,MSA UK-318155,174.0,GBP,10.0 Materials - Production Spares,,
989,ConocoPhillips,Spare,A301362-1,"SWITCH,PROXIMITY,PEPPERL & FUCHS INDUCTIVE N-TYPE PART NO. NJ5-18GM-N",348,MSA UK-318155,175.0,GBP,10.0 Materials - Production Spares,,
990,ConocoPhillips,Spare,170617,"NAMEPLATE,GRAYSAFE,WITH VETCO GRAY LOGO, 316L SS",45.18,MSA UK-318155,176.0,GBP,10.0 Materials - Production Spares,,
991,ConocoPhillips,Spare,A200972-1,"SEAL,POLYPAK TYPE B ASSEMBLY, C/W PIP RING, 4.750 OD X 4.250 ID X .625 NOM LENGTH",320.68,MSA UK-318155,177.0,GBP,10.0 Materials - Production Spares,,
992,ConocoPhillips,Spare,H300667-5,"O-ring 18.3/4"" NT2 Handling Tool",28,MSA UK-318155,1.0,GBP,11.0 Service - Consignment Spares,,
993,ConocoPhillips,Spare,L300000-7,"O-ring 18.3/16"" Test Plug Assembly",151.82999999999998,MSA UK-318155,2.0,GBP,11.0 Service - Consignment Spares,,
994,ConocoPhillips,Spare,33472,"NPT plug 18.3/16"" Test Plug Assembly",264,MSA UK-318155,3.0,GBP,11.0 Service - Consignment Spares,,
995,ConocoPhillips,Spare,195000-325,"Blanking Plug O-ring 18.3/16"" Test Plug Assembly",2,MSA UK-318155,4.0,GBP,11.0 Service - Consignment Spares,,
996,ConocoPhillips,Spare,73270,"O-ring 13.3/8"" Test Plug Assembly",79,MSA UK-318155,5.0,GBP,11.0 Service - Consignment Spares,,
997,ConocoPhillips,Spare,A953553-1,"Plug 13.3/8"" Test Plug Assembly",376,MSA UK-318155,6.0,GBP,11.0 Service - Consignment Spares,,
998,ConocoPhillips,Spare,195000-256,"O-ring 13.3/8"" Test Plug Assembly",4,MSA UK-318155,7.0,GBP,11.0 Service - Consignment Spares,,
999,ConocoPhillips,Spare,34635,"Plug 13.5/8"" Test Plug Assembly",232,MSA UK-318155,8.0,GBP,11.0 Service - Consignment Spares,,
1000,ConocoPhillips,Spare,195000-455,"O-ring 13.5/8"" Test Plug Assembly",23,MSA UK-318155,9.0,GBP,11.0 Service - Consignment Spares,,
1001,ConocoPhillips,Spare,195000-256,"O-ring 13.5/8"" Test Plug Assembly",4,MSA UK-318155,10.0,GBP,11.0 Service - Consignment Spares,,
1002,ConocoPhillips,Spare,195000-386,"O-ring 18.3/4"" Bowl Protector Running Tool",17.6,MSA UK-318155,11.0,GBP,11.0 Service - Consignment Spares,,
1003,ConocoPhillips,Spare,195000-455,"O-ring 13-5/8"" x 12-1/4"" Primary Bowl Protector",23,MSA UK-318155,12.0,GBP,11.0 Service - Consignment Spares,,
1004,ConocoPhillips,Spare,195000-454,"O-ring 13-5/8"" x 8-1/2"" Secondary Bowl Protector",14.64,MSA UK-318155,13.0,GBP,11.0 Service - Consignment Spares,,
1005,ConocoPhillips,Spare,195001-410,"O-ring 13-5/8"" x 8-1/2"" Secondary Bowl Protector",41.25,MSA UK-318155,14.0,GBP,11.0 Service - Consignment Spares,,
1006,ConocoPhillips,Spare,195000-455,"O-ring 13.3/8"" Mandrel Csg Hgr Running Tool",23,MSA UK-318155,15.0,GBP,11.0 Service - Consignment Spares,,
1007,ConocoPhillips,Spare,H300915-450,"O-ring 10-3/4"" Mandrel Csg Hgr Running Tool",29.24,MSA UK-318155,16.0,GBP,11.0 Service - Consignment Spares,,
1008,ConocoPhillips,Spare,A930452-2,"Landing Plate 13-3/8"" Mill & Flush Tool",1360,MSA UK-318155,17.0,GBP,11.0 Service - Consignment Spares,,
1009,ConocoPhillips,Spare,A73054-9,"Landing Plate 10-3/4"" Mill & Flush Tool",1750,MSA UK-318155,18.0,GBP,11.0 Service - Consignment Spares,,
1010,ConocoPhillips,Spare,D70677-1,"Shear ring 13.3/8"" Packoff Run/Ret Tool",552,MSA UK-318155,19.0,GBP,11.0 Service - Consignment Spares,,
1011,ConocoPhillips,Spare,195000-441,"O-ring 13.3/8"" Packoff Run/Ret Tool",10.72,MSA UK-318155,20.0,GBP,11.0 Service - Consignment Spares,,
1012,ConocoPhillips,Spare,D70678-1,"Key 13.3/8"" Packoff Run/Ret Tool",288,MSA UK-318155,21.0,GBP,11.0 Service - Consignment Spares,,
1013,ConocoPhillips,Spare,193413-312,"Plug 13.3/8"" Packoff Run/Ret Tool",39.84,MSA UK-318155,22.0,GBP,11.0 Service - Consignment Spares,,
1014,ConocoPhillips,Spare,A300172-56,"Nipple 13.3/8"" Packoff Run/Ret Tool",25.08,MSA UK-318155,23.0,GBP,11.0 Service - Consignment Spares,,
1015,ConocoPhillips,Spare,D70737-1,Pins MS Seal Bowl Adaptor,376,MSA UK-318155,24.0,GBP,11.0 Service - Consignment Spares,,
1016,ConocoPhillips,Spare,H273994-105,Springsele seal 4PORT Tubing Hanger Retreival Tool,350,MSA UK-318155,25.0,GBP,11.0 Service - Consignment Spares,,
1017,ConocoPhillips,Spare,H273994-106,Springsele seal 4PORT Tubing Hanger Retreival Tool,236.42,MSA UK-318155,26.0,GBP,11.0 Service - Consignment Spares,,
1018,ConocoPhillips,Spare,A70309-5,Shear pin 4PORT Tubing Hanger Retreival Tool,93,MSA UK-318155,27.0,GBP,11.0 Service - Consignment Spares,,
1019,ConocoPhillips,Spare,A301698-24,Cap Screw 4PORT Tubing Hanger Retreival Tool,31.589999999999996,MSA UK-318155,28.0,GBP,11.0 Service - Consignment Spares,,
1020,ConocoPhillips,Spare,H300150-19,Fitting 4PORT Tubing Hanger Retreival Tool,180,MSA UK-318155,29.0,GBP,11.0 Service - Consignment Spares,,
1021,ConocoPhillips,Spare,A226911-1,Retaining ring 4PORT Tubing Hanger Retreival Tool,650.67,MSA UK-318155,30.0,GBP,11.0 Service - Consignment Spares,,
1022,ConocoPhillips,Spare,195000-437,O-ring 4PORT Tubing Hanger Retreival Tool,5,MSA UK-318155,31.0,GBP,11.0 Service - Consignment Spares,,
1023,ConocoPhillips,Spare,A300804-2,Plug 4PORT Tubing Hanger Retreival Tool,31,MSA UK-318155,32.0,GBP,11.0 Service - Consignment Spares,,
1024,ConocoPhillips,Spare,A300800-2,Gland 4PORT Tubing Hanger Retreival Tool,15,MSA UK-318155,33.0,GBP,11.0 Service - Consignment Spares,,
1025,ConocoPhillips,Spare,A301046-372,Cap Screw 4PORT Tubing Hanger Retreival Tool,14.74,MSA UK-318155,34.0,GBP,11.0 Service - Consignment Spares,,
1026,ConocoPhillips,Spare,724304,Set Screw 4PORT Tubing Hanger Running Tool,20.72,MSA UK-318155,35.0,GBP,11.0 Service - Consignment Spares,,
1027,ConocoPhillips,Spare,H273994-105,Springsele seal 4PORT Tubing Hanger Running Tool,350,MSA UK-318155,36.0,GBP,11.0 Service - Consignment Spares,,
1028,ConocoPhillips,Spare,H273994-106,Springsele seal 4PORT Tubing Hanger Running Tool,236.42,MSA UK-318155,37.0,GBP,11.0 Service - Consignment Spares,,
1029,ConocoPhillips,Spare,A70309-5,Shear pin 4PORT Tubing Hanger Running Tool,93,MSA UK-318155,38.0,GBP,11.0 Service - Consignment Spares,,
1030,ConocoPhillips,Spare,198935-13,Plug 4PORT Tubing Hanger Running Tool,35.36,MSA UK-318155,39.0,GBP,11.0 Service - Consignment Spares,,
1031,ConocoPhillips,Spare,H300150-19,Fitting 4PORT Tubing Hanger Running Tool,180,MSA UK-318155,40.0,GBP,11.0 Service - Consignment Spares,,
1032,ConocoPhillips,Spare,195000-437,O-ring 4PORT Tubing Hanger Running Tool,5,MSA UK-318155,41.0,GBP,11.0 Service - Consignment Spares,,
1033,ConocoPhillips,Spare,A300804-2,Plug 4PORT Tubing Hanger Running Tool,31,MSA UK-318155,42.0,GBP,11.0 Service - Consignment Spares,,
1034,ConocoPhillips,Spare,A300800-2,Gland 4PORT Tubing Hanger Running Tool,15,MSA UK-318155,43.0,GBP,11.0 Service - Consignment Spares,,
1035,ConocoPhillips,Spare,195000-444,O-ring 4PORT Communication Collar ,5.35,MSA UK-318155,44.0,GBP,11.0 Service - Consignment Spares,,
1036,ConocoPhillips,Spare,H300150-19,Fitting 4PORT Communication Collar ,180,MSA UK-318155,45.0,GBP,11.0 Service - Consignment Spares,,
1037,ConocoPhillips,Spare,A300804-2,Plug 4PORT Communication Collar ,31,MSA UK-318155,46.0,GBP,11.0 Service - Consignment Spares,,
1038,ConocoPhillips,Spare,A300800-2,Gland 4PORT Communication Collar ,15,MSA UK-318155,47.0,GBP,11.0 Service - Consignment Spares,,
1039,ConocoPhillips,Spare,195000-244,O-ring Tree Offset Handling Tool,1.88,MSA UK-318155,48.0,GBP,11.0 Service - Consignment Spares,,
1040,ConocoPhillips,Spare,195034-282,"O-ring 13 5/8"" Bowl Protector RT Running Tool adaptor",7.08,MSA UK-318155,49.0,GBP,11.0 Service - Consignment Spares,,
1041,ConocoPhillips,Spare,A301046-18,Screw Centraliser,27.2,MSA UK-318155,50.0,GBP,11.0 Service - Consignment Spares,,
1042,ConocoPhillips,Spare,195000-454,O-ring L Slot Bowl Protector ,14.64,MSA UK-318155,51.0,GBP,11.0 Service - Consignment Spares,,
1043,ConocoPhillips,Spare,195001-410,O-ring L Slot Bowl Protector ,41.25,MSA UK-318155,52.0,GBP,11.0 Service - Consignment Spares,,
1044,Enquest,Spare,A120778-1,"TUBING HEAD ASSEMBLY, CWCT, 7-5/8, M112 REC UP X M112 REC DOWN, ARR FOR TWO 2-1/16 5M STUDDED OUTLETS W/2 VR AND PIP.",56240.91,C01231,1.0,GBP,,,
1045,Enquest,Spare,A124059-1,"CASING SPOOL ASSEMBLY, 9-5/8 CWCT, SS137 REC BTM X M112 REC TOP, WITH MANUAL 2-1/16 VALVE, AND COMPANION FLANGE WITH VR PLUG ON OTHER SIDE",27723.64,C01231,2.0,GBP,,,
1046,Enquest,Spare,R70736-1,"CASING HGR, WE-CWCT, 13-3/8 X 9-5/8, ARRANGED FOR 5,000 PSI MSP TOP AND 3,000 PSI MSP BTM",3259.09,C01231,3.0,GBP,,,
1047,Enquest,Spare,162540,"PACKOFF,CWC-P, 9-5/8,0-10000 MSP",1097.27,C01231,4.0,GBP,,,
1048,Enquest,Spare,A203510-1,"CASING HGR ASSEMBLY, CWCT-G6, 10-3/4 X 7-5/8, 7-5/8 29.7 LB/FT JFE BEAR BOX BTM, 7.790 6TPI MCA BOX TOP",13033.64,C01231,5.0,GBP,,,
1049,Enquest,Spare,A203533-1,"TUBING HGR, ASSY, CWCT-G6C, 10-3/4 X 5-1/2,5-1/2 20 LB/FT JFE BEAR BOX BTM, 5-7/8 6TPI MCA BOX TOP, WITH TWO 1/4 CONTROL LINES, 6-7/8 HANGER NECK DIA",33855.45,C01231,6.0,GBP,,,
1050,Enquest,Spare,A204749-2,"TREE ASSEMBLY, 2-1-2, 5-1/8 5000 PSI MWP, VG-300,M112 REC BTM X 5-1/8 5M OTIS TYPE TREE CAP TOP, 5-1/8 5M MANUAL LMV AND SWAB, 5-1/8 5M ACTUATED UMV, 5-1/8 5M ACTUATED PROD WING VALVE, 2-1/16 5M ACTUATED KILL WING VALVE",317782.73,C01231,7.0,GBP,,,
1051,Enquest,Spare,H70808-15,"CASING HGR,WE-CWC MOD, 10-3/4 X 7-5/8, MTH FABRIC REINFORCED SEAL,75K LOW ALLOY, 5000 PSI MSP TOP & BOTTOM 2. LOW STRESS MARK H70808-15 (REV) 5000 PSI MSP VG! 3.",3182.73,C01231,8.0,GBP,,,
1052,Enquest,Spare,H70089-11,"PACKOFF,CWC-PMW, 7-5/8, 0-15000 MSP",1680.91,C01231,9.0,GBP,,,
1053,Enquest,Spare,A123722-1,"CASING HGR ASSEMBLY, CWCT-F6, 13-3/8 X 9-5/8, 9-5/8 47.0 LBS/FTVAM TOP BOX BTM, 9.790 6TPI MCA BOX TOP.",4726.36,C01231,10.0,GBP,,,
1054,Enquest,Spare,A70762-1,"CASING HGR,WE-CWCT, 20 X 13-3/8,LA NACE",3222.73,C01231,11.0,GBP,,,
1055,Enquest,Spare,91946,"PACKOFF,CWC-P, 13-3/8",1237,C01231,12.0,GBP,,,
1056,Enquest,Spare,A106990-6,"CASING SPOOL, BODY, CWCT, 13 3/8 IN, GRAYLOC V-210 REC BTM X SS-137 REC TOP C/W 2 OFF 2IN-5M STUDDED OUTLETS CNV VR PREPS.",9832.73,C01231,13.0,GBP,,,
1057,Enquest,Spare,33777,"TOOL-SWE ASSY,SERVICE TOOL,TEST PLUG,W,SOLID, 13-3/8,4-1/2 API IFTJ PIN BTM AND BOX TOP,W/3/8 LP",1914.55,C01231,14.0,GBP,,,
1058,Enquest,Spare,A124830-1,"TOOL-SWE, SERVICE TOOL ASSEMBLY, LANDING SUB, 9-5/8, 9.790 6-TPI MCA PIN BTM, 9-5/8 47 LB/FT VAM TOP BOX.",4127.27,C01231,15.0,GBP,,,
1059,Enquest,Spare,33449,"TOOL-SWE,SERVICE TOOL,TEST PLUG,W SOLID, 10-3/4, 4-1/2 IFTJ PIN BTM X BOX TOP, W/ 3/8 LP BYPASS, 100K LOW ALLOY",1032.73,C01231,16.0,GBP,,,
1060,Enquest,Spare,33617,"BOWL PROTECTOR,CWC, 10-3/4, 9-5/8,43.5-53.5#, 36 LG 7-23/32,J SLOT & BIT RETRIEVABLE W/SHEAR RIB,CS",1301.82,C01231,17.0,GBP,,,
1061,Enquest,Spare,A203528-1,"TOOL-SWE, SERVICE TOOL, LANDING SUB, 7.790 6TPI MCA PIN, 7-5/8 29.7 LB/FT JFE BEAR BOX, 100 KSI",5620.91,C01231,18.0,GBP,,,
1062,Enquest,Spare,A203534-1,"TOOL-SWE, SERVICE TOOL, LANDING SUB, 5.875 6TPI MCA PIN BTM, 5-1/2 20 LB/FT JFE BEAR BOX TOP, 100KSI",4900,C01231,19.0,GBP,,,
1063,Enquest,Spare,34085,"TOOL-SWE,SERVICE TOOL,RETRIEVER,E, 13 X 4-1/2 IF,J SLOT,SPLIT SLEEVE & RETAINER SCREWS",1878,C01231,20.0,GBP,,,
1064,Enquest,Spare,34718,"BOWL PROTECTOR,W, 10-3/4, 7 , 29#, INT RETRIEVABLE,CS",1270,C01231,21.0,GBP,,,
1065,Enquest,Spare,A150259-1,"TUBING HEAD ASSY,CWCT,9-5/8,GRAYLOC S137 HUB, 11 5000 PSI R54 FLANGE,W/TWO 2-1/16 5000 PSI R24 STUDDED OUTLETS,WNR AND PIP,WiTWO MC GUIDE SCREWS,PARTIAL GRAYCLAD,LA NACE",19380.91,C01231,22.0,GBP,,,
1066,Enquest,Spare,A150263-1,"TUBING HGR,ASSY,CWCT-F6 OFFSET,10.750 X 4.500, 4-1/2 13.5LB/FT VAM TOP BOX BTM,W/O BPV,ARR/F ONE 1/4 AND ONE 3/8 CONTROL LINES AND TWO RMS PENETRATORS, WiTVVO 1/8 API LP TEST PORTS.",27113.64,C01231,23.0,GBP,,,
1067,Enquest,Spare,H70475-258,"TOOL-SWE,SERVICE TOOL,LANDING SUB,S AND D, 4-1/2, 4.909 6TPI MCA PIN DOWN X 4-1/2 13.5 VAM TOP BOX UP.",4695.45,C01231,24.0,GBP,,,
1068,Enquest,Spare,A150267-1,"TUBING BONNET,KC,ASSY,OFFSET,4-1/2,11 5000 PSI R54 STUDDED FLG BTM X 11 5000 PSI R54 STUDDED FLG TOP, ARR FOR ONE 1/4 AND ONE 3/8 CHEMICAL INJECTION LINE AND TWO RMS ELECTRICAL PENETRATORS,LA NACE,GRAYCLAD ON ALL WETTED SURFACES.",26734.55,C01231,25.0,GBP,,,
1069,Enquest,Spare,R75426-1,"CONTROL LINE ASSY, C-77M, 1/4, BOLT ON ARR FORG LAND CLEARANCE",1526.15,C01231,26.0,GBP,,,
1070,Enquest,Spare,R70418-1,"BOWL PROTECTOR, W, 10-3/4, 9 ID, 60K LA NACE, W/ SHEAR RIBS AND J SLOTS, RETRIEVABLE",2851.85,C01231,27.0,GBP,,,
1071,Enquest,Spare,R73258-1,"TOOL-SWE, COMBINATION TOOL, 10-3/4, 4-1/2 IF BOX TOP AND BOTTOM WITH 3/8 LP BYPASS,
USED AS A TEST PLUG / WEAR BUSHING RUNNING AND RETRIEVING TOOL C/W SPACER SUB",3948.18,C01231,28.0,GBP,,,
1072,Enquest,Spare,A120780-3,"TUBING HEAD ASSEMBLY, 9-5/8 CWCT, S137 REC BTM X M112 REC TOP, TWO 2-1/16 5M STUDDED OUTLETS",38701,C01231,29.0,GBP,,,
1073,Enquest,Spare,11361,"CASING SPOOL ASSY,CWCT, 13-3/8, V210, S137,71/1/0 B20 OUTS WNR & PIP,CS",9014.14,C01231,30.0,GBP,,,
1074,Enquest,Spare,A126920,"TUBING BONNET,GKC, 5-1/2,M112 REC, 11 5M STUDDED ARR FOR CAMERON SEAL SUB,C/W",10484.55,C01231,31.0,GBP,,,
1075,Enquest,Spare,H70196-6,"PACKOFF,CWC-P, 9-5/8,0-10000 PSI MSP,NACE",2511.82,C01231,32.0,GBP,,,
1076,Repsol,New Build,D130030-2,Xmas Tree Assembly,159968,TLM 1719,,GBP,,,
